Cosignee,Origin,Destination
 Airlift Usa Inc. ," La Spezia, Italy"," New York/Newark Area, Newark, New Jersey"
 Vector Stone Llc ," Victoria, Brazil"," New York, New York"
 Blue Planet Inc ," Victoria, Brazil"," New York, New York"
" Comercializadora Hersak, S.a. De "," Niteroi, Brazil"," Houston, Texas"
 Cosmos Granite and Marble Inc Il ," Victoria, Brazil"," New York, New York"
 Cosmos Granite & Marble - Nashville ," Victoria, Brazil"," Nashville, Tennessee"
 Granite Express of Usa ," Victoria, Brazil"," Nashville, Tennessee"
" Ohm International, Inc "," Victoria, Brazil"," Charlotte, North Carolina"
 Everest Marble Llc ," All Other Sicily Ports, Italy"," New York, New York"
 Rock Point Granite and Marble ," Marsaxlokk, Malta"," Norfolk, Virginia"
" Innova Tile, Inc. "," Niteroi, Brazil"," Houston, Texas"
 Arc Granite and Marble ," Montevideo, Uruguay"," Norfolk, Virginia"
 Pental Granite and Marble ," Victoria, Brazil"," Tacoma, Washington"
" U.S. Electrofused Minerals, Inc "," Santos, Brazil"," Baltimore, Maryland"
 U. S. Electrofused Mineals Inc. ," Santos, Brazil"," Baltimore, Maryland"
 Cosmos Granite & Marble (Atlanta) ," Victoria, Brazil"," Savannah, Georgia"
 Cosmos Granite & Marble (Raleigh) ," Victoria, Brazil"," Norfolk, Virginia"
 Sintex Minerals & Services Inc ," Santos, Brazil"," New Orleans, Louisiana"
 Allied Stone Inc ," Santos, Brazil"," Houston, Texas"
 Arc Granite and Marble Inc ," Port of Spain, Trinidad"," Norfolk, Virginia"
 Klz Stone Supply ," Victoria, Brazil"," Houston, Texas"
 Bedrock International Llc ," Victoria, Brazil"," New York/Newark Area, Newark, New Jersey"
 Granite Collections ," Freeport, Grand Bahama Island, Bahamas"," Philadelphia, Pennsylvania"
 Earth Stone & Tile Inc ," Victoria, Brazil"," New York, New York"
 Levantina Usa Inc ," Victoria, Brazil"," Houston, Texas"
 Stone Showcase Inc ," Victoria, Brazil"," Savannah, Georgia"
" Discover Granite, Inc "," Victoria, Brazil"," Nashville, Tennessee"
" M S International, Inc "," Santos, Brazil"," Houston, Texas"
 Agm Architectural Granite Marble ," Victoria, Brazil"," Houston, Texas"
 Stone Showcase Inc. ," Victoria, Brazil"," New York, New York"
 Ep Tile and Marble ," Cartagena, Colombia"," Wilmington, North Carolina"
 Stone Showcase ," Victoria, Brazil"," Savannah, Georgia"
 Abcy Company ," Santos, Brazil"," Houston, Texas"
" Granite Express of Usa, Inc "," Cartagena, Colombia"," Savannah, Georgia"
" Stone Capitol Group, Inc "," Niteroi, Brazil"," Houston, Texas"
" Almatis Burnside, Inc. "," Trombetas, Brazil"," Baton Rouge, Louisiana"
 Marble and Granite Inc. ," Victoria, Brazil"," New York, New York"
" Cbs Exotic Stones, Llc "," Niteroi, Brazil"," New York, New York"
 Granite Masters Inc ," Victoria, Brazil"," New York, New York"
 Granite Worx Inc. ," Victoria, Brazil"," Los Angeles, California"
 M S International Inc. ," Cartagena, Colombia"," Los Angeles, California"
 International Granites & Marbles Co ," Victoria, Brazil"," New York, New York"
 Ps Wholesale Floors Inc. ," Kingston, Jamaica"," New Orleans, Louisiana"
 Arc Granite & Marble Inc ," Victoria, Brazil"," Norfolk, Virginia"
" Best Cheer , Inc. "," Victoria, Brazil"," Savannah, Georgia"
 Cosmos Granite and Marble (Atlanta) ," Victoria, Brazil"," Savannah, Georgia"
" Vector Stone, Llc "," Victoria, Brazil"," New York, New York"
 Granite Express Inc ," Victoria, Brazil"," Savannah, Georgia"
 National Granite Distributors Corp ," Niteroi, Brazil"," New York, New York"
 Top Line Granite Design ," Itaguai, Brazil"," New York/Newark Area, Newark, New Jersey"
 Nucor Steel Louisiana Llc ," All Other Brazil Ports South of Recife, Brazil"," Gramercy, Louisiana"
 Piedra Santa Sa De Cv ," Caucedo, Dominican Republic"," San Juan, Puerto Rico"
 Sedano Grupo Marmolero S.a ," Caucedo, Dominican Republic"," San Juan, Puerto Rico"
 Pacific Shore Stone ," Victoria, Brazil"," Savannah, Georgia"
 Valley Tile and Stone Inc. ," Kingston, Jamaica"," Los Angeles, California"
 Discover Granite Inc. ," Victoria, Brazil"," Savannah, Georgia"
 Sun Vind Investiments Llc ," Kingston, Jamaica"," Long Beach, California"
 North American Stone Corporation ," Itaguai, Brazil"," Baltimore, Maryland"
 Epic Stones ," Victoria, Brazil"," Houston, Texas"
" Mc Tile, Inc. "," Santos, Brazil"," Houston, Texas"
 Stone Land Inc. ," Santos, Brazil"," Norfolk, Virginia"
 Marble Mantel ," Santos, Brazil"," Norfolk, Virginia"
 Verona Marble Trading ," Caucedo, Dominican Republic"," Houston, Texas"
 Omni Surfaces Corp Addr. ," Cartagena, Colombia"," Los Angeles, California"
 Sudbury Granite ," Victoria, Brazil"," New York, New York"
 All Granite & Marble Inc Ii ," Victoria, Brazil"," New York, New York"
 Brazcan Inc ," Cartagena, Colombia"," Los Angeles, California"
 Cosmos Granite & Marble (Seattle) ," Victoria, Brazil"," Tacoma, Washington"
" Pera Trading, Inc "," Freeport, Grand Bahama Island, Bahamas"," Philadelphia, Pennsylvania"
 Global Natural Stones Llc ," Santos, Brazil"," Norfolk, Virginia"
 Pac Shore Charleston ," Santos, Brazil"," Charleston, South Carolina"
 Newark Cabinets ," Victoria, Brazil"," New York, New York"
 Newton Buying Corp (Tj Maxx) ," Santos, Brazil"," New York, New York"
 Avani Granite & Marble Inc ," Victoria, Brazil"," Savannah, Georgia"
 Cosmos Marble and Granites ," Victoria, Brazil"," Norfolk, Virginia"
" Ms International, Inc (M.G) "," Victoria, Brazil"," Oakland, California"
 European Granite & Marble Corp ," Victoria, Brazil"," New York, New York"
 Granite & Marble Depot Inc. ," Itaguai, Brazil"," New York/Newark Area, Newark, New Jersey"
 Glencore Ag C/O Sherwin Alumina Lp ," Trombetas, Brazil"," Corpus Christi, Texas"
 Avani Stone ," Victoria, Brazil"," New York, New York"
 Custom Stone Works Inc. ," Victoria, Brazil"," New York, New York"
 Silverstar Marble and Granite ," Victoria, Brazil"," New York, New York"
 Granite Group International Llc ," Victoria, Brazil"," Savannah, Georgia"
" U.S Electrofused Minerals, Inc "," Santos, Brazil"," Baltimore, Maryland"
 Ohm International Inc. Nj ," Itaguai, Brazil"," New York/Newark Area, Newark, New Jersey"
 Bedrock International (Ks) ," Itaguai, Brazil"," New York/Newark Area, Newark, New Jersey"
 House Sedano Grupo Marmolero S.a. ," Caucedo, Dominican Republic"," San Juan, Puerto Rico"
" Jr Granites, Inc "," Victoria, Brazil"," Savannah, Georgia"
 Granitec Llc ," Itaguai, Brazil"," Savannah, Georgia"
 Premier Surfaces Inc. ," Santos, Brazil"," Savannah, Georgia"
 Emser Tile & Natural Stone Llc ," Niteroi, Brazil"," Houston, Texas"
 Erins Marble & ," Santos, Brazil"," Baltimore, Maryland"
 U.S. Electrofused Minerals Inc ," Santos, Brazil"," Baltimore, Maryland"
 Silver Star Marble and Granite Ki ," Victoria, Brazil"," New York, New York"
 Architectural Granite and Mar ," Victoria, Brazil"," Houston, Texas"
 Ms International Inc - Ga ," Victoria, Brazil"," Atlanta, Georgia"
 Dgi-Direct Granite Importers ," Victoria, Brazil"," New York, New York"
 Msi Stone Ulc 2140 Meadowpine Blvd ," Victoria, Brazil"," New York, New York"
" the Slab Depot Granite & Marble, Ll "," Niteroi, Brazil"," Miami, Florida"
 Pantai Granite ," Victoria, Brazil"," Miami, Florida"
 Contempo Ceramic Tile Corp. ," Cartagena, Colombia"," Oakland, California"
 Granite Market ," Victoria, Brazil"," Miami, Florida"
 Sintex Minerals ," Santos, Brazil"," Houston, Texas"
 United Materials - United Stones ," Victoria, Brazil"," Miami, Florida"
 Artelye Inc ," Itaguai, Brazil"," Baltimore, Maryland"
" Allied Stone, Inc "," Sao Francisco do Sul, Brazil"," Houston, Texas"
 Thomas Provencal ," Santos, Brazil"," Philadelphia, Pennsylvania"
 Cbs Exotic Stones Llc ," Victoria, Brazil"," New York, New York"
 Artelye Inc. 10116 Bacon Dr. 20705 ," Itaguai, Brazil"," Baltimore, Maryland"
 Mondial Granite Calgary ," Victoria, Brazil"," Los Angeles, California"
 Designer Stone Inc. ," Victoria, Brazil"," New York, New York"
 Evergreen Home Dba ," Santos, Brazil"," Savannah, Georgia"
 Slabco International Marble and Gra ," Santos, Brazil"," Savannah, Georgia"
" Ms International, Inc (Glenda) "," Victoria, Brazil"," Atlanta, Georgia"
" U.S.Electrofused Minerals,Inc "," Santos, Brazil"," Houston, Texas"
 Hilltop Granites400 New Huntington ," Victoria, Brazil"," Norfolk, Virginia"
 to the Order of Wells Fargo ," Trombetas, Brazil"," Baton Rouge, Louisiana"
 Alcoa World Alumina Llc ," Trombetas, Brazil"," Port Lavaca, Texas"
 Lmp Imports Llc. Dba Valencia Stone ," Freeport, Grand Bahama Island, Bahamas"," Port Everglades, Florida"
 Pental Granite E Marble Inc ," Victoria, Brazil"," Seattle, Washington"
 Hilltop Granites Llc 400 New ," Victoria, Brazil"," Norfolk, Virginia"
 Goldstar Stone Corp ," Santos, Brazil"," Jacksonville, Florida"
" All Granite and Marble, Corp. "," Santos, Brazil"," New York/Newark Area, Newark, New Jersey"
 Ankur International Inc ," Victoria, Brazil"," New York, New York"
 Reliance Granite and Marble Corp. ," Victoria, Brazil"," New York, New York"
 Cosmos Granite & Marble (Chantilly) ," Victoria, Brazil"," Norfolk, Virginia"
 Aplica Recubre Y Decora Sa De Cv ," Victoria, Brazil"," San Juan, Puerto Rico"
 Southeast Stone ," Santos, Brazil"," Miami, Florida"
 Stone Warehouse of Tampa ," Caucedo, Dominican Republic"," Tampa, Florida"
" Granite Central Distributors, Llc. "," Victoria, Brazil"," Philadelphia, Pennsylvania"
" Granite Express of Usa, Inc. "," Victoria, Brazil"," Miami, Florida"
 Crystal Stone Direct ," Abaetetuba, Brazil"," New York, New York"
 Luck Stone Corp ," Niteroi, Brazil"," Norfolk, Virginia"
 Badaro Group Dba Pelican Sinks Intl ," Caucedo, Dominican Republic"," Tampa, Florida"
" Ms International, Inc Edison "," Victoria, Brazil"," New York, New York"
 Gs Import and Export Limited ," Cartagena, Colombia"," Los Angeles, California"
 Gs Granite Ltd ," Cartagena, Colombia"," Los Angeles, California"
 Stones Internatiional ," Itaguai, Brazil"," Savannah, Georgia"
" Best Cheer Stone, Inc. "," Victoria, Brazil"," Savannah, Georgia"
" Granitec, Llc "," Itaguai, Brazil"," Savannah, Georgia"
 Springfield Marble and Granite ," Victoria, Brazil"," Baltimore, Maryland"
 the Granite Place Inc ," Victoria, Brazil"," Port Everglades, Florida"
 Sitac Marble and Granite Surfaces ," Victoria, Brazil"," Savannah, Georgia"
 Rs Distributor Inc ," All Other Dominican Republic Ports, Dominican Republic"," San Juan, Puerto Rico"
" Stone Works, Inc ",None Given," Savannah, Georgia"
 Polcon Tile and Terrazzo ," Niteroi, Brazil"," Charleston, South Carolina"
 Bellagio Marble and Granite ," Victoria, Brazil"," Savannah, Georgia"
 Sri Granite & Marble ," Victoria, Brazil"," Savannah, Georgia"
 Discover Granite Inc ," Victoria, Brazil"," Savannah, Georgia"
 Claudio Barroso ," Santos, Brazil"," Houston, Texas"
" Jessie Kan Granite, Inc. "," Victoria, Brazil"," Savannah, Georgia"
 Ohm International Inc ," Victoria, Brazil"," Savannah, Georgia"
 Alliance Minerals North America ," Victoria, Brazil"," Norfolk, Virginia"
 Global Granite E Marble ," Victoria, Brazil"," Norfolk, Virginia"
 Aci Marble and Granite Incorporated ," Victoria, Brazil"," Jacksonville, Florida"
 Ernest Carroll Tile & Marble Inc ," Santos, Brazil"," Jacksonville, Florida"
 Cosmos Granite & Marble (Chicago) ," Victoria, Brazil"," Chicago, Illinois"
" Ms International, Inc Elk "," Victoria, Brazil"," Chicago, Illinois"
 Custom Kitchen Countertops Inc ," Santos, Brazil"," Savannah, Georgia"
 Cosmos Granite E Marble - ," Victoria, Brazil"," Savannah, Georgia"
 Ohm International Inc. ," Victoria, Brazil"," Savannah, Georgia"
 International Granites & Marble ," Victoria, Brazil"," Savannah, Georgia"
 Leamar Industries Inc. ," Itaguai, Brazil"," Norfolk, Virginia"
 H&F Stone ," Santos, Brazil"," Miami, Florida"
 Empire Countertops Llc ," Santos, Brazil"," Houston, Texas"
 Imc Interceramic Marble Collection ," Antonina, Brazil"," Houston, Texas"
 Planet Granite Inc. ," Antonina, Brazil"," Houston, Texas"
 Rjs Manufacturing Llc Dba Hearth De ," Santos, Brazil"," Savannah, Georgia"
 Omni Surfaces Edmonton ," Cartagena, Colombia"," Los Angeles, California"
 Diamond Granite ," Victoria, Brazil"," New York, New York"
 Cosmos Granite & Marble (Atlant ," Victoria, Brazil"," Savannah, Georgia"
" Ms International,Inc. "," Victoria, Brazil"," Savannah, Georgia"
 Goldstar Stone Corporation. ," Victoria, Brazil"," Miami, Florida"
 Levantina the Natural Stone Company ," Itajai, Brazil"," Houston, Texas"
 Jr Granites ," Victoria, Brazil"," Savannah, Georgia"
 Cosmos Granite & Marble (Seattl ," Victoria, Brazil"," Seattle, Washington"
 Granite Usa ," Victoria, Brazil"," Savannah, Georgia"
 Marble & Granite Inc. (Ma) ," Itaguai, Brazil"," New York/Newark Area, Newark, New Jersey"
 Elegant Home Design (Ks) ," Itaguai, Brazil"," New York/Newark Area, Newark, New Jersey"
 Marmolek S.a De C.V ," Haina, Dominican Republic"," San Juan, Puerto Rico"
 Cosmos Granite & Marble (Chicag ," Victoria, Brazil"," Chicago, Illinois"
 Discover Granitos Inc 3723 ," Victoria, Brazil"," Savannah, Georgia"
 Stones International (Hood Intl) ," Victoria, Brazil"," Savannah, Georgia"
 Best Cheer ," Victoria, Brazil"," Savannah, Georgia"
 to the Order of Trafigura Ag. ,None Given," Baltimore, Maryland"
 U. S. Electrofused Minerals Inc. ," Santos, Brazil"," Baltimore, Maryland"
 Allied Stone Inc. ," Santos, Brazil"," Houston, Texas"
